Impfdatum;IdLandkreis;Altersgruppe;Impfschutz;Anzahl
2021-03-03;8136;18-59;1;370
2021-03-03;8136;18-59;2;10
2021-03-03;8136;60+;1;83
2021-03-03;8136;60+;2;34
2021-03-04;8136;18-59;1;293
2021-03-04;8136;18-59;2;40
2021-03-04;8136;60+;1;84
2021-03-04;8136;60+;2;48
2021-03-05;8136;12-17;1;5
2021-03-05;8136;18-59;1;322
2021-03-05;8136;18-59;2;36
2021-03-05;8136;60+;1;84
2021-03-05;8136;60+;2;119
2021-03-06;8136;18-59;1;288
2021-03-06;8136;18-59;2;8
2021-03-06;8136;60+;1;76
2021-03-06;8136;60+;2;93
2021-03-07;8136;18-59;1;312
2021-03-07;8136;18-59;2;20
2021-03-07;8136;60+;1;89
2021-03-07;8136;60+;2;51
2021-03-08;8136;18-59;1;303
2021-03-08;8136;18-59;2;7
2021-03-08;8136;60+;1;129
2021-03-08;8136;60+;2;31
2021-03-09;8136;18-59;1;385
2021-03-09;8136;18-59;2;6
2021-03-09;8136;60+;1;144
2021-03-09;8136;60+;2;24
2021-03-10;8136;18-59;1;385
2021-03-10;8136;60+;1;119
2021-03-10;8136;60+;2;28
2021-03-11;8136;18-59;1;317
2021-03-11;8136;18-59;2;14
2021-03-11;8136;60+;1;144
2021-03-11;8136;60+;2;58
2021-01-22;8211;18-59;1;55
2021-01-22;8211;60+;1;201
2021-01-23;8211;18-59;1;80
2021-01-23;8211;60+;1;158
2021-01-28;8211;18-59;1;16
2021-01-28;8211;60+;1;62
2021-01-29;8211;18-59;1;40
2021-01-29;8211;60+;1;198
2021-01-30;8211;18-59;1;62
2021-01-30;8211;60+;1;154
2021-02-04;8211;18-59;1;25
2021-02-04;8211;60+;1;53
2021-02-05;8211;18-59;1;73
2021-02-05;8211;60+;1;213
2021-02-06;8211;18-59;1;36
2021-02-06;8211;60+;1;314
2021-02-07;8211;18-59;1;56
2021-02-07;8211;60+;1;24
2021-02-12;8211;18-59;1;29
2021-02-12;8211;18-59;2;50
2021-02-12;8211;60+;1;59
2021-02-12;8211;60+;2;174
2021-02-13;8211;18-59;1;23
2021-02-13;8211;18-59;2;77
2021-02-13;8211;60+;1;45
2021-02-13;8211;60+;2;173
2021-02-18;8211;18-59;2;16
2021-02-18;8211;60+;2;61
2021-02-19;8211;18-59;1;15
2021-02-19;8211;18-59;2;39
2021-02-19;8211;60+;1;103
2021-02-19;8211;60+;2;173
2021-02-20;8211;18-59;1;54
2021-02-20;8211;18-59;2;55
2021-02-20;8211;60+;1;399
2021-02-20;8211;60+;2;167
2021-02-24;8211;18-59;1;122
2021-02-24;8211;60+;1;10
2021-02-25;8211;18-59;2;25
2021-02-25;8211;60+;2;51
2021-02-26;8211;18-59;1;5
2021-02-26;8211;18-59;2;73
2021-02-26;8211;60+;1;75
2021-02-26;8211;60+;2;164
2021-02-27;8211;18-59;1;28
2021-02-27;8211;18-59;2;36
2021-02-27;8211;60+;1;298
2021-02-27;8211;60+;2;346
2021-02-28;8211;18-59;2;50
2021-02-28;8211;60+;2;20
2021-03-03;8211;18-59;1;371
2021-03-03;8211;60+;1;55
2021-03-04;8211;18-59;1;593
2021-03-04;8211;60+;1;100
2021-03-05;8211;18-59;1;18
2021-03-05;8211;18-59;2;31
2021-03-05;8211;60+;1;262
2021-03-05;8211;60+;2;53
2021-03-06;8211;18-59;1;54
2021-03-06;8211;18-59;2;22
2021-03-06;8211;60+;1;692
2021-03-06;8211;60+;2;47
2021-03-07;8211;18-59;1;613
2021-03-07;8211;60+;1;93
2021-03-09;8211;18-59;1;79
2021-03-09;8211;60+;1;624
2021-03-10;8211;18-59;1;347
2021-03-10;8211;60+;1;74
2021-03-11;8211;18-59;1;495
2021-03-11;8211;60+;1;149
2021-01-09;8212;18-59;1;5
2021-01-23;8212;60+;1;5
2021-01-24;8212;18-59;1;52
2021-01-24;8212;60+;1;246
2021-02-01;8212;60+;2;5
2021-02-12;8212;18-59;1;39
2021-02-12;8212;18-59;2;5
2021-02-12;8212;60+;1;251
2021-02-13;8212;18-59;1;12
2021-02-13;8212;60+;1;283
2021-02-14;8212;18-59;2;52
2021-02-14;8212;60+;2;240
2021-02-19;8212;18-59;1;31
2021-02-19;8212;60+;1;635
2021-02-20;8212;18-59;1;26
2021-02-20;8212;60+;1;639
2021-02-21;8212;60+;1;266
2021-02-22;8212;60+;1;235
2021-02-23;8212;18-59;1;9
2021-02-23;8212;60+;1;234
2021-02-24;8212;60+;1;258
2021-02-25;8212;60+;1;268
2021-02-26;8212;18-59;1;7
2021-02-26;8212;60+;1;254
2021-02-27;8212;60+;1;260
2021-03-01;8212;18-59;1;39
2021-03-01;8212;60+;1;18
2021-03-03;8212;18-59;1;13
2021-03-05;8212;18-59;1;280
2021-03-05;8212;60+;1;43
2021-03-06;8212;18-59;1;290
2021-03-06;8212;60+;1;23
2021-03-07;8212;18-59;1;376
2021-03-07;8212;60+;1;45
2021-03-11;8212;18-59;1;187
2021-03-11;8212;60+;1;61
2021-03-11;8212;60+;2;5
2020-12-28;8215;18-59;1;61
2020-12-28;8215;60+;1;82
2020-12-29;8215;18-59;1;169
2020-12-29;8215;60+;1;157
2020-12-30;8215;18-59;1;259
2020-12-30;8215;60+;1;616
2020-12-31;8215;18-59;1;279
2020-12-31;8215;60+;1;491
2021-01-01;8215;18-59;1;36
2021-01-01;8215;60+;1;135
2021-01-02;8215;18-59;1;48
2021-01-02;8215;60+;1;145
2021-01-03;8215;18-59;1;65
2021-01-03;8215;60+;1;103
2021-01-04;8215;18-59;1;240
2021-01-04;8215;60+;1;499
2021-01-05;8215;18-59;1;241
2021-01-05;8215;60+;1;561
2021-01-06;8215;12-17;1;6
2021-01-06;8215;18-59;1;256
2021-01-06;8215;60+;1;592
2021-01-07;8215;18-59;1;343
2021-01-07;8215;60+;1;492
2021-01-08;8215;18-59;1;399
2021-01-08;8215;60+;1;471
2021-01-09;8215;18-59;1;260
2021-01-09;8215;60+;1;356
2021-01-10;8215;18-59;1;218
2021-01-10;8215;60+;1;376
2021-01-11;8215;18-59;1;111
2021-01-11;8215;60+;1;226
2021-01-12;8215;18-59;1;105
2021-01-12;8215;60+;1;249
2021-01-13;8215;12-17;1;6
2021-01-13;8215;18-59;1;95
2021-01-13;8215;60+;1;147
2021-01-14;8215;18-59;1;127
2021-01-14;8215;60+;1;252
2021-01-15;8215;18-59;1;126
2021-01-15;8215;18-59;2;92
2021-01-15;8215;60+;1;170
2021-01-15;8215;60+;2;177
2021-01-16;8215;18-59;1;168
2021-01-16;8215;18-59;2;29
2021-01-16;8215;60+;1;179
2021-01-16;8215;60+;2;68
2021-01-17;8215;18-59;1;53
2021-01-17;8215;18-59;2;48
2021-01-17;8215;60+;1;101
2021-01-17;8215;60+;2;130
2021-01-18;8215;18-59;1;384
2021-01-18;8215;18-59;2;53
2021-01-18;8215;60+;1;556
2021-01-18;8215;60+;2;58
2021-01-19;8215;18-59;1;140
2021-01-19;8215;18-59;2;120
2021-01-19;8215;60+;1;561
2021-01-19;8215;60+;2;117
2021-01-20;8215;18-59;1;73
2021-01-20;8215;18-59;2;211
2021-01-20;8215;60+;1;67
2021-01-20;8215;60+;2;531
2021-01-21;8215;12-17;1;5
2021-01-21;8215;18-59;1;68
2021-01-21;8215;18-59;2;293
2021-01-21;8215;60+;1;133
2021-01-21;8215;60+;2;479
2021-01-22;8215;18-59;1;362
2021-01-22;8215;18-59;2;142
2021-01-22;8215;60+;1;899
2021-01-22;8215;60+;2;309
2021-01-23;8215;18-59;1;462
2021-01-23;8215;18-59;2;116
2021-01-23;8215;60+;1;484
2021-01-23;8215;60+;2;360
2021-01-24;8215;18-59;1;175
2021-01-24;8215;18-59;2;208
2021-01-24;8215;60+;1;316
2021-01-24;8215;60+;2;198
2021-01-25;8215;12-17;2;7
2021-01-25;8215;18-59;1;78
2021-01-25;8215;18-59;2;316
2021-01-25;8215;60+;1;275
2021-01-25;8215;60+;2;588
2021-01-26;8215;18-59;1;42
2021-01-26;8215;18-59;2;166
2021-01-26;8215;60+;1;50
2021-01-26;8215;60+;2;343
2021-01-27;8215;18-59;1;172
2021-01-27;8215;18-59;2;157
2021-01-27;8215;60+;1;216
2021-01-27;8215;60+;2;350
2021-01-28;8215;12-17;1;6
2021-01-28;8215;18-59;1;56
2021-01-28;8215;18-59;2;176
2021-01-28;8215;60+;1;17
2021-01-28;8215;60+;2;334
2021-01-29;8215;18-59;1;175
2021-01-29;8215;18-59;2;262
2021-01-29;8215;60+;1;344
2021-01-29;8215;60+;2;350
2021-01-30;8215;18-59;1;106
2021-01-30;8215;18-59;2;260
2021-01-30;8215;60+;1;64
2021-01-30;8215;60+;2;381
2021-01-31;8215;18-59;1;200
2021-01-31;8215;18-59;2;215
2021-01-31;8215;60+;1;313
2021-01-31;8215;60+;2;380
2021-02-01;8215;18-59;1;32
2021-02-01;8215;18-59;2;135
2021-02-01;8215;60+;1;16
2021-02-01;8215;60+;2;210
2021-02-02;8215;18-59;1;10
2021-02-02;8215;18-59;2;102
2021-02-02;8215;60+;1;53
2021-02-02;8215;60+;2;234
2021-02-03;8215;18-59;1;171
2021-02-03;8215;18-59;2;94
2021-02-03;8215;60+;1;228
2021-02-03;8215;60+;2;141
2021-02-04;8215;18-59;1;39
2021-02-04;8215;18-59;2;125
2021-02-04;8215;60+;1;18
2021-02-04;8215;60+;2;244
2021-02-05;8215;12-17;1;6
2021-02-05;8215;18-59;1;191
2021-02-05;8215;18-59;2;117
2021-02-05;8215;60+;1;276
2021-02-05;8215;60+;2;157
2021-02-06;8215;18-59;1;323
2021-02-06;8215;18-59;2;163
2021-02-06;8215;60+;1;425
2021-02-06;8215;60+;2;172
2021-02-07;8215;12-17;2;6
2021-02-07;8215;18-59;1;277
2021-02-07;8215;18-59;2;46
2021-02-07;8215;60+;1;318
2021-02-07;8215;60+;2;101
2021-02-08;8215;18-59;1;93
2021-02-08;8215;18-59;2;366
2021-02-08;8215;60+;1;111
2021-02-08;8215;60+;2;532
2021-02-09;8215;18-59;1;110
2021-02-09;8215;18-59;2;155
2021-02-09;8215;60+;1;167
2021-02-09;8215;60+;2;579
2021-02-10;8215;18-59;1;224
2021-02-10;8215;18-59;2;80
2021-02-10;8215;60+;1;925
2021-02-10;8215;60+;2;79
2021-02-11;8215;12-17;1;5
2021-02-11;8215;18-59;1;133
2021-02-11;8215;18-59;2;68
2021-02-11;8215;60+;1;723
2021-02-11;8215;60+;2;127
2021-02-12;8215;18-59;1;142
2021-02-12;8215;18-59;2;356
2021-02-12;8215;60+;1;192
2021-02-12;8215;60+;2;853
2021-02-13;8215;18-59;1;138
2021-02-13;8215;18-59;2;433
2021-02-13;8215;60+;1;323
2021-02-13;8215;60+;2;507
2021-02-14;8215;18-59;1;75
2021-02-14;8215;18-59;2;166
2021-02-14;8215;60+;1;98
2021-02-14;8215;60+;2;290
2021-02-15;8215;12-17;1;5
2021-02-15;8215;18-59;1;273
2021-02-15;8215;18-59;2;81
2021-02-15;8215;60+;1;495
2021-02-15;8215;60+;2;276
2021-02-16;8215;18-59;1;284
2021-02-16;8215;18-59;2;40
2021-02-16;8215;60+;1;572
2021-02-16;8215;60+;2;54
2021-02-17;8215;12-17;2;5
2021-02-17;8215;18-59;1;126
2021-02-17;8215;18-59;2;173
2021-02-17;8215;60+;1;999
2021-02-17;8215;60+;2;195
2021-02-18;8215;18-59;1;392
2021-02-18;8215;18-59;2;55
2021-02-18;8215;60+;1;1136
2021-02-18;8215;60+;2;36
2021-02-19;8215;12-17;1;5
2021-02-19;8215;18-59;1;257
2021-02-19;8215;18-59;2;171
2021-02-19;8215;60+;1;470
2021-02-19;8215;60+;2;336
2021-02-20;8215;18-59;1;93
2021-02-20;8215;18-59;2;105
2021-02-20;8215;60+;1;522
2021-02-20;8215;60+;2;31
2021-02-21;8215;18-59;1;17
2021-02-21;8215;18-59;2;183
2021-02-21;8215;60+;1;174
2021-02-21;8215;60+;2;216
2021-02-22;8215;18-59;1;158
2021-02-22;8215;18-59;2;57
2021-02-22;8215;60+;1;760
2021-02-22;8215;60+;2;164
2021-02-23;8215;18-59;1;389
2021-02-23;8215;60+;1;513
2021-02-24;8215;12-17;2;5
2021-02-24;8215;18-59;1;361
2021-02-24;8215;18-59;2;170
2021-02-24;8215;60+;1;676
2021-02-24;8215;60+;2;232
2021-02-25;8215;12-17;1;5
2021-02-25;8215;18-59;1;444
2021-02-25;8215;18-59;2;45
2021-02-25;8215;60+;1;781
2021-02-25;8215;60+;2;64
2021-02-26;8215;18-59;1;429
2021-02-26;8215;18-59;2;192
2021-02-26;8215;60+;1;908
2021-02-26;8215;60+;2;255
2021-02-27;8215;18-59;1;75
2021-02-27;8215;18-59;2;285
2021-02-27;8215;60+;1;246
2021-02-27;8215;60+;2;421
2021-02-28;8215;12-17;2;5
2021-02-28;8215;18-59;1;14
2021-02-28;8215;18-59;2;170
2021-02-28;8215;60+;1;178
2021-02-28;8215;60+;2;163
2021-03-01;8215;18-59;1;748
2021-03-01;8215;18-59;2;130
2021-03-01;8215;60+;1;1240
2021-03-01;8215;60+;2;188
2021-03-02;8215;18-59;1;480
2021-03-02;8215;18-59;2;144
2021-03-02;8215;60+;1;836
2021-03-02;8215;60+;2;168
2021-03-03;8215;18-59;1;785
2021-03-03;8215;18-59;2;245
2021-03-03;8215;60+;1;759
2021-03-03;8215;60+;2;972
2021-03-04;8215;18-59;1;936
2021-03-04;8215;18-59;2;139
2021-03-04;8215;60+;1;888
2021-03-04;8215;60+;2;759
2021-03-05;8215;12-17;1;6
2021-03-05;8215;18-59;1;585
2021-03-05;8215;18-59;2;142
2021-03-05;8215;60+;1;1235
2021-03-05;8215;60+;2;181
2021-03-06;8215;18-59;1;1320
2021-03-06;8215;18-59;2;78
2021-03-06;8215;60+;1;306
2021-03-06;8215;60+;2;178
2021-03-07;8215;18-59;1;1655
2021-03-07;8215;18-59;2;12
2021-03-07;8215;60+;1;475
2021-03-07;8215;60+;2;72
2021-03-08;8215;12-17;2;7
2021-03-08;8215;18-59;1;655
2021-03-08;8215;18-59;2;274
2021-03-08;8215;60+;1;1159
2021-03-08;8215;60+;2;468
2021-03-09;8215;12-17;1;6
2021-03-09;8215;18-59;1;261
2021-03-09;8215;18-59;2;323
2021-03-09;8215;60+;1;432
2021-03-09;8215;60+;2;558
2021-03-10;8215;18-59;1;902
2021-03-10;8215;18-59;2;164
2021-03-10;8215;60+;1;563
2021-03-10;8215;60+;2;1016
2021-03-11;8215;12-17;1;5
2021-03-11;8215;18-59;1;819
2021-03-11;8215;18-59;2;254
2021-03-11;8215;60+;1;568
2021-03-11;8215;60+;2;1062
2021-01-22;8216;18-59;1;66
2021-01-22;8216;60+;1;97
2021-01-23;8216;18-59;1;68
2021-01-23;8216;60+;1;92
2021-01-24;8216;18-59;1;58
2021-01-24;8216;60+;1;144
2021-01-29;8216;18-59;1;54
2021-01-29;8216;60+;1;112
2021-01-30;8216;18-59;1;94
2021-01-30;8216;60+;1;113
2021-01-31;8216;18-59;1;33
2021-01-31;8216;60+;1;63
2021-02-02;8216;18-59;1;33
2021-02-02;8216;60+;1;32
2021-02-05;8216;18-59;1;73
2021-02-05;8216;60+;1;106
2021-02-06;8216;18-59;1;102
2021-02-06;8216;60+;1;216
2021-02-07;8216;18-59;1;92
2021-02-07;8216;60+;1;193
2021-02-12;8216;18-59;1;7
2021-02-12;8216;18-59;2;73
2021-02-12;8216;60+;1;31
2021-02-12;8216;60+;2;118
2021-02-13;8216;18-59;1;66
2021-02-13;8216;18-59;2;85
2021-02-13;8216;60+;1;99
2021-02-13;8216;60+;2;125
2021-02-14;8216;18-59;1;89
2021-02-14;8216;18-59;2;38
2021-02-14;8216;60+;1;160
2021-02-14;8216;60+;2;93
2021-02-17;8216;18-59;1;9
2021-02-19;8216;18-59;1;5
2021-02-19;8216;18-59;2;44
2021-02-19;8216;60+;1;8
2021-02-19;8216;60+;2;160
2021-02-20;8216;12-17;1;5
2021-02-20;8216;18-59;1;63
2021-02-20;8216;18-59;2;93
2021-02-20;8216;60+;1;58
2021-02-20;8216;60+;2;125
2021-02-21;8216;18-59;1;49
2021-02-21;8216;18-59;2;41
2021-02-21;8216;60+;1;406
2021-02-21;8216;60+;2;80
2021-02-23;8216;18-59;2;33
2021-02-23;8216;60+;2;28
2021-02-24;8216;18-59;1;365
2021-02-24;8216;60+;1;54
2021-02-26;8216;18-59;1;42
2021-02-26;8216;18-59;2;72
2021-02-26;8216;60+;1;423
2021-02-26;8216;60+;2;90
2021-02-27;8216;18-59;1;78
2021-02-27;8216;18-59;2;98
2021-02-27;8216;60+;1;468
2021-02-27;8216;60+;2;214
2021-02-28;8216;18-59;1;23
2021-02-28;8216;18-59;2;116
2021-02-28;8216;60+;1;380
2021-02-28;8216;60+;2;253
2021-03-03;8216;18-59;1;492
2021-03-03;8216;60+;1;78
2021-03-05;8216;18-59;1;362
2021-03-05;8216;60+;1;174
2021-03-06;8216;18-59;1;438
2021-03-06;8216;18-59;2;31
2021-03-06;8216;60+;1;69
2021-03-06;8216;60+;2;80
2021-03-07;8216;18-59;1;5
2021-03-07;8216;18-59;2;122
2021-03-07;8216;60+;1;320
2021-03-07;8216;60+;2;208
2021-03-09;8216;18-59;1;193
2021-03-09;8216;60+;1;34
2021-03-10;8216;18-59;1;427
2021-03-10;8216;60+;1;121
2020-12-28;8221;18-59;1;358
2020-12-28;8221;60+;1;191
2020-12-29;8221;18-59;1;275
2020-12-29;8221;60+;1;342
2020-12-30;8221;18-59;1;292
2020-12-30;8221;60+;1;286
2020-12-31;8221;18-59;1;295
2020-12-31;8221;60+;1;398
2021-01-01;8221;18-59;1;291
2021-01-01;8221;60+;1;382
2021-01-02;8221;18-59;1;312
2021-01-02;8221;60+;1;421
2021-01-03;8221;18-59;1;268
2021-01-03;8221;60+;1;397
2021-01-04;8221;12-17;1;7
2021-01-04;8221;18-59;1;289
2021-01-04;8221;60+;1;422
2021-01-05;8221;18-59;1;248
2021-01-05;8221;60+;1;420
2021-01-06;8221;18-59;1;203
2021-01-06;8221;60+;1;439
2021-01-07;8221;18-59;1;211
2021-01-07;8221;60+;1;468
2021-01-08;8221;18-59;1;239
2021-01-08;8221;60+;1;415
2021-01-09;8221;18-59;1;274
2021-01-09;8221;60+;1;432
2021-01-10;8221;18-59;1;228
2021-01-10;8221;60+;1;501
2021-01-11;8221;18-59;1;191
2021-01-11;8221;60+;1;469
2021-01-12;8221;18-59;1;244
2021-01-12;8221;60+;1;453
2021-01-13;8221;18-59;1;237
2021-01-13;8221;60+;1;399
2021-01-14;8221;18-59;1;238
2021-01-14;8221;60+;1;373
2021-01-15;8221;18-59;1;261
2021-01-15;8221;18-59;2;49
2021-01-15;8221;60+;1;432
2021-01-15;8221;60+;2;45
2021-01-16;8221;18-59;1;278
2021-01-16;8221;18-59;2;12
2021-01-16;8221;60+;1;461
2021-01-16;8221;60+;2;12
2021-01-17;8221;18-59;1;137
2021-01-17;8221;18-59;2;278
2021-01-17;8221;60+;1;341
2021-01-17;8221;60+;2;28
2021-01-18;8221;18-59;1;250
2021-01-18;8221;18-59;2;347
2021-01-18;8221;60+;1;342
2021-01-18;8221;60+;2;117
2021-01-19;8221;18-59;1;81
2021-01-19;8221;18-59;2;185
2021-01-19;8221;60+;1;225
2021-01-19;8221;60+;2;119
2021-01-20;8221;12-17;1;5
2021-01-20;8221;18-59;1;126
2021-01-20;8221;18-59;2;239
2021-01-20;8221;60+;1;321
2021-01-20;8221;60+;2;149
2021-01-21;8221;18-59;1;147
2021-01-21;8221;18-59;2;253
2021-01-21;8221;60+;1;453
2021-01-21;8221;60+;2;192
2021-01-22;8221;18-59;1;198
2021-01-22;8221;18-59;2;257
2021-01-22;8221;60+;1;372
2021-01-22;8221;60+;2;274
2021-01-23;8221;18-59;1;66
2021-01-23;8221;18-59;2;307
2021-01-23;8221;60+;1;147
2021-01-23;8221;60+;2;328
2021-01-24;8221;18-59;1;73
2021-01-24;8221;18-59;2;340
2021-01-24;8221;60+;1;187
2021-01-24;8221;60+;2;463
2021-01-25;8221;12-17;2;6
2021-01-25;8221;18-59;1;69
2021-01-25;8221;18-59;2;285
2021-01-25;8221;60+;1;186
2021-01-25;8221;60+;2;397
2021-01-26;8221;18-59;1;67
2021-01-26;8221;18-59;2;465
2021-01-26;8221;60+;1;100
2021-01-26;8221;60+;2;775
2021-01-27;8221;18-59;1;238
2021-01-27;8221;18-59;2;146
2021-01-27;8221;60+;1;145
2021-01-27;8221;60+;2;328
2021-01-28;8221;12-17;1;5
2021-01-28;8221;18-59;1;196
2021-01-28;8221;18-59;2;140
2021-01-28;8221;60+;1;134
2021-01-28;8221;60+;2;324
2021-01-29;8221;18-59;1;198
2021-01-29;8221;18-59;2;138
2021-01-29;8221;60+;1;75
2021-01-29;8221;60+;2;318
2021-01-30;8221;18-59;1;205
2021-01-30;8221;18-59;2;158
2021-01-30;8221;60+;1;326
2021-01-30;8221;60+;2;319
2021-01-31;8221;18-59;1;85
2021-01-31;8221;18-59;2;233
2021-01-31;8221;60+;1;313
2021-01-31;8221;60+;2;451
2021-02-01;8221;18-59;1;275
2021-02-01;8221;18-59;2;195
2021-02-01;8221;60+;1;302
2021-02-01;8221;60+;2;464
2021-02-02;8221;18-59;1;230
2021-02-02;8221;18-59;2;250
2021-02-02;8221;60+;1;268
2021-02-02;8221;60+;2;452
2021-02-03;8221;18-59;1;276
2021-02-03;8221;18-59;2;228
2021-02-03;8221;60+;1;186
2021-02-03;8221;60+;2;409
2021-02-04;8221;18-59;1;225
2021-02-04;8221;18-59;2;232
2021-02-04;8221;60+;1;244
2021-02-04;8221;60+;2;389
2021-02-05;8221;18-59;1;188
2021-02-05;8221;18-59;2;238
2021-02-05;8221;60+;1;253
2021-02-05;8221;60+;2;426
2021-02-06;8221;18-59;1;116
2021-02-06;8221;18-59;2;250
2021-02-06;8221;60+;1;125
2021-02-06;8221;60+;2;450
2021-02-07;8221;18-59;1;80
2021-02-07;8221;18-59;2;145
2021-02-07;8221;60+;1;208
2021-02-07;8221;60+;2;323
2021-02-08;8221;18-59;1;55
2021-02-08;8221;18-59;2;227
2021-02-08;8221;60+;1;109
2021-02-08;8221;60+;2;328
2021-02-09;8221;18-59;1;68
2021-02-09;8221;18-59;2;84
2021-02-09;8221;60+;1;140
2021-02-09;8221;60+;2;339
2021-02-10;8221;12-17;2;5
2021-02-10;8221;18-59;1;41
2021-02-10;8221;18-59;2;142
2021-02-10;8221;60+;1;75
2021-02-10;8221;60+;2;401
2021-02-11;8221;18-59;1;102
2021-02-11;8221;18-59;2;98
2021-02-11;8221;60+;1;197
2021-02-11;8221;60+;2;338
2021-02-12;8221;18-59;1;109
2021-02-12;8221;18-59;2;213
2021-02-12;8221;60+;1;156
2021-02-12;8221;60+;2;447
2021-02-13;8221;12-17;1;5
2021-02-13;8221;18-59;1;170
2021-02-13;8221;18-59;2;147
2021-02-13;8221;60+;1;306
2021-02-13;8221;60+;2;325
2021-02-14;8221;18-59;1;69
2021-02-14;8221;18-59;2;95
2021-02-14;8221;60+;1;243
2021-02-14;8221;60+;2;305
2021-02-15;8221;18-59;1;76
2021-02-15;8221;18-59;2;135
2021-02-15;8221;60+;1;153
2021-02-15;8221;60+;2;345
2021-02-16;8221;18-59;1;121
2021-02-16;8221;18-59;2;99
2021-02-16;8221;60+;1;308
2021-02-16;8221;60+;2;202
2021-02-17;8221;18-59;1;277
2021-02-17;8221;18-59;2;290
2021-02-17;8221;60+;1;507
2021-02-17;8221;60+;2;254
2021-02-18;8221;18-59;1;375
2021-02-18;8221;18-59;2;201
2021-02-18;8221;60+;1;639
2021-02-18;8221;60+;2;163
2021-02-19;8221;18-59;1;583
2021-02-19;8221;18-59;2;215
2021-02-19;8221;60+;1;624
2021-02-19;8221;60+;2;106
2021-02-20;8221;18-59;1;346
2021-02-20;8221;18-59;2;167
2021-02-20;8221;60+;1;619
2021-02-20;8221;60+;2;199
2021-02-21;8221;18-59;1;280
2021-02-21;8221;18-59;2;102
2021-02-21;8221;60+;1;284
2021-02-21;8221;60+;2;337
2021-02-22;8221;18-59;1;470
2021-02-22;8221;18-59;2;305
2021-02-22;8221;60+;1;195
2021-02-22;8221;60+;2;399
2021-02-23;8221;18-59;1;403
2021-02-23;8221;18-59;2;229
2021-02-23;8221;60+;1;280
2021-02-23;8221;60+;2;298
2021-02-24;8221;18-59;1;530
2021-02-24;8221;18-59;2;299
2021-02-24;8221;60+;1;393
2021-02-24;8221;60+;2;195
2021-02-25;8221;12-17;2;5
2021-02-25;8221;18-59;1;482
2021-02-25;8221;18-59;2;248
2021-02-25;8221;60+;1;427
2021-02-25;8221;60+;2;277
2021-02-26;8221;18-59;1;687
2021-02-26;8221;18-59;2;213
2021-02-26;8221;60+;1;503
2021-02-26;8221;60+;2;274
2021-02-27;8221;18-59;1;176
2021-02-27;8221;18-59;2;157
2021-02-27;8221;60+;1;672
2021-02-27;8221;60+;2;259
2021-02-28;8221;18-59;1;159
2021-02-28;8221;18-59;2;95
2021-02-28;8221;60+;1;742
2021-02-28;8221;60+;2;244
2021-03-01;8221;18-59;1;836
2021-03-01;8221;18-59;2;82
2021-03-01;8221;60+;1;507
2021-03-01;8221;60+;2;173
2021-03-02;8221;18-59;1;937
2021-03-02;8221;18-59;2;84
2021-03-02;8221;60+;1;540
2021-03-02;8221;60+;2;186
2021-03-03;8221;12-17;1;6
2021-03-03;8221;18-59;1;731
2021-03-03;8221;18-59;2;59
2021-03-03;8221;60+;1;697
2021-03-03;8221;60+;2;117
2021-03-04;8221;18-59;1;582
2021-03-04;8221;18-59;2;108
2021-03-04;8221;60+;1;632
2021-03-04;8221;60+;2;197
2021-03-05;8221;12-17;1;6
2021-03-05;8221;18-59;1;716
2021-03-05;8221;18-59;2;108
2021-03-05;8221;60+;1;624
2021-03-05;8221;60+;2;174
2021-03-06;8221;18-59;1;126
2021-03-06;8221;18-59;2;164
2021-03-06;8221;60+;1;442
2021-03-06;8221;60+;2;293
2021-03-07;8221;18-59;1;90
2021-03-07;8221;18-59;2;71
2021-03-07;8221;60+;1;431
2021-03-07;8221;60+;2;215
2021-03-08;8221;18-59;1;916
2021-03-08;8221;18-59;2;89
2021-03-08;8221;60+;1;513
2021-03-08;8221;60+;2;174
2021-03-09;8221;12-17;1;5
2021-03-09;8221;18-59;1;1154
2021-03-09;8221;18-59;2;108
2021-03-09;8221;60+;1;563
2021-03-09;8221;60+;2;263
2021-03-10;8221;12-17;2;5
2021-03-10;8221;18-59;1;912
2021-03-10;8221;18-59;2;115
2021-03-10;8221;60+;1;688
2021-03-10;8221;60+;2;369
2021-03-11;8221;12-17;1;6
2021-03-11;8221;18-59;1;916
2021-03-11;8221;18-59;2;135
2021-03-11;8221;60+;1;574
2021-03-11;8221;60+;2;449
2020-12-28;8222;18-59;1;58
2020-12-28;8222;60+;1;201
2020-12-29;8222;18-59;1;91
2020-12-29;8222;60+;1;208
2020-12-30;8222;18-59;1;125
2020-12-30;8222;60+;1;221
2020-12-31;8222;18-59;1;83
2020-12-31;8222;60+;1;171
2021-01-01;8222;18-59;1;63
2021-01-01;8222;60+;1;225
2021-01-02;8222;18-59;1;265
2021-01-02;8222;60+;1;190
2021-01-03;8222;18-59;1;196
2021-01-03;8222;60+;1;204
2021-01-04;8222;18-59;1;139
2021-01-04;8222;60+;1;486
2021-01-05;8222;18-59;1;181
2021-01-05;8222;60+;1;512
2021-01-06;8222;12-17;1;5
2021-01-06;8222;18-59;1;179
2021-01-06;8222;60+;1;494
2021-01-07;8222;18-59;1;603
2021-01-07;8222;60+;1;596
2021-01-08;8222;18-59;1;194
2021-01-08;8222;60+;1;424
2021-01-09;8222;18-59;1;93
2021-01-09;8222;60+;1;551
