date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202138,50 - 59,not_vaccinated,28,1252,294035,9.52,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,50 - 59,unknown,966,38597,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,fully_vaccinated,29,418,770442,3.76,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,partially_vaccinated,2,110,37936,5.27,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,not_vaccinated,21,1100,163899,12.81,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,unknown,486,18155,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,fully_vaccinated,28,405,638214,4.39,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,partially_vaccinated,1,121,16696,5.99,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,not_vaccinated,28,765,85003,32.94,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,unknown,253,7835,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,fully_vaccinated,37,592,399188,9.27,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,partially_vaccinated,3,152,8885,33.76,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,not_vaccinated,27,885,51825,52.1,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,unknown,134,5080,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,unknown,3,52,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,fully_vaccinated,0,0,139,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,partially_vaccinated,0,0,129,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,not_vaccinated,0,182,880319,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,unknown,751,21984,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,fully_vaccinated,6,109,255722,2.35,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,partially_vaccinated,2,77,80119,2.5,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,not_vaccinated,1,99,517534,0.19,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,unknown,1463,55669,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,fully_vaccinated,16,426,577834,2.77,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,partially_vaccinated,3,128,94266,3.18,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,not_vaccinated,6,265,370517,1.62,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,unknown,1115,60426,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,fully_vaccinated,21,501,746085,2.81,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,partially_vaccinated,5,137,97387,5.13,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,not_vaccinated,6,567,404768,1.48,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,unknown,1274,56791,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,fully_vaccinated,31,622,820085,3.78,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,partially_vaccinated,6,100,74953,8.01,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,not_vaccinated,12,862,311867,3.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,unknown,1164,49306,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,fully_vaccinated,23,559,956022,2.41,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,partially_vaccinated,4,137,64765,6.18,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,not_vaccinated,19,1271,284756,6.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,unknown,814,39411,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,fully_vaccinated,25,443,777799,3.21,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,partially_vaccinated,3,113,35486,8.45,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,not_vaccinated,27,1127,158992,16.98,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,unknown,419,18574,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,fully_vaccinated,33,438,641331,5.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,partially_vaccinated,1,122,16063,6.23,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,not_vaccinated,16,781,82519,19.39,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,unknown,191,8026,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,fully_vaccinated,38,630,400727,9.48,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,partially_vaccinated,1,153,9049,11.05,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,not_vaccinated,13,898,50122,25.94,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,unknown,130,5210,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,unknown,7,59,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,fully_vaccinated,0,0,143,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,partially_vaccinated,0,0,130,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,not_vaccinated,3,185,880314,0.34,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,unknown,553,22537,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,fully_vaccinated,7,116,276402,2.53,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,partially_vaccinated,1,78,68464,1.46,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,not_vaccinated,0,99,508509,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,unknown,1097,56766,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,fully_vaccinated,12,438,600452,2,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,partially_vaccinated,5,133,82553,6.06,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,not_vaccinated,2,267,359612,0.56,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,unknown,1092,61518,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,fully_vaccinated,27,528,770865,3.5,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,partially_vaccinated,1,138,84071,1.19,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,not_vaccinated,12,579,393304,3.05,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,unknown,1036,57827,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,fully_vaccinated,23,645,839534,2.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,partially_vaccinated,1,101,63190,1.58,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,not_vaccinated,10,872,304181,3.29,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,unknown,933,50239,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,fully_vaccinated,26,585,972503,2.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,partially_vaccinated,2,139,55097,3.63,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,not_vaccinated,21,1292,277943,7.56,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,unknown,704,40115,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,fully_vaccinated,21,464,786436,2.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,partially_vaccinated,0,113,30546,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,not_vaccinated,14,1141,155295,9.02,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,unknown,332,18906,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,fully_vaccinated,40,478,645150,6.2,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,partially_vaccinated,0,122,14108,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,not_vaccinated,16,797,80655,19.84,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,unknown,191,8217,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,fully_vaccinated,60,690,402641,14.9,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,partially_vaccinated,1,154,8372,11.94,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,not_vaccinated,21,919,48885,42.96,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,unknown,107,5317,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,unknown,1,60,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,fully_vaccinated,0,0,149,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,partially_vaccinated,0,0,125,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,not_vaccinated,2,187,880313,0.23,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,unknown,466,23003,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,fully_vaccinated,2,118,296894,0.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,partially_vaccinated,1,79,55262,1.81,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,not_vaccinated,1,100,501219,0.2,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,unknown,997,57763,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,fully_vaccinated,13,451,628861,2.07,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,partially_vaccinated,0,133,64318,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,not_vaccinated,7,274,349438,2,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,unknown,1076,62594,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,fully_vaccinated,19,547,799031,2.38,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,partially_vaccinated,1,139,66001,1.52,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,not_vaccinated,7,586,383208,1.83,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,unknown,1115,58942,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,fully_vaccinated,17,662,860463,1.98,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,partially_vaccinated,0,101,49398,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,not_vaccinated,12,884,297044,4.04,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,unknown,983,51222,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,fully_vaccinated,24,609,990613,2.42,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,partially_vaccinated,3,142,43421,6.91,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,not_vaccinated,14,1306,271509,5.16,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,unknown,776,40891,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,fully_vaccinated,23,487,795942,2.89,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,partially_vaccinated,1,114,24523,4.08,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,not_vaccinated,20,1161,151812,13.17,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,unknown,385,19291,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,fully_vaccinated,24,502,649474,3.7,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,partially_vaccinated,1,123,11469,8.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,not_vaccinated,10,807,78970,12.66,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,unknown,188,8405,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,fully_vaccinated,48,738,404983,11.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,partially_vaccinated,2,156,7100,28.17,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,not_vaccinated,18,937,47815,37.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,unknown,184,5501,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,unknown,2,62,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,fully_vaccinated,0,0,153,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,partially_vaccinated,0,0,123,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,not_vaccinated,3,190,880311,0.34,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,unknown,550,23553,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,fully_vaccinated,4,122,315283,1.27,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,partially_vaccinated,0,79,43460,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,not_vaccinated,2,102,494632,0.4,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,unknown,1302,59065,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,fully_vaccinated,6,457,652713,0.92,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,partially_vaccinated,1,134,48372,2.07,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,not_vaccinated,0,274,341532,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,unknown,1403,63997,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,fully_vaccinated,16,563,823097,1.94,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,partially_vaccinated,0,139,50030,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,not_vaccinated,6,592,375113,1.6,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,unknown,1544,60486,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,fully_vaccinated,12,674,877897,1.37,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,partially_vaccinated,1,102,37569,2.66,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,not_vaccinated,11,895,291439,3.77,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,unknown,1361,52583,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,fully_vaccinated,20,629,1005395,1.99,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,partially_vaccinated,1,143,33373,3,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,not_vaccinated,21,1327,266775,7.87,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,unknown,1148,42039,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,fully_vaccinated,20,507,803645,2.49,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,partially_vaccinated,1,115,19355,5.17,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,not_vaccinated,19,1180,149277,12.73,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,unknown,577,19868,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,fully_vaccinated,30,532,653225,4.59,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,partially_vaccinated,0,123,9039,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,not_vaccinated,10,817,77649,12.88,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,unknown,328,8733,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,fully_vaccinated,76,814,407293,18.66,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,partially_vaccinated,2,158,5640,35.46,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,not_vaccinated,24,961,46965,51.1,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,unknown,229,5730,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,unknown,2,64,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,fully_vaccinated,0,0,156,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,partially_vaccinated,0,0,120,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,not_vaccinated,4,194,880311,0.45,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,unknown,994,24547,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,fully_vaccinated,2,124,328761,0.61,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,partially_vaccinated,1,80,35278,2.83,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,not_vaccinated,2,104,489336,0.41,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,unknown,1937,61002,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,fully_vaccinated,7,464,667744,1.05,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,partially_vaccinated,2,136,39282,5.09,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,not_vaccinated,7,281,335591,2.09,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,unknown,1603,65600,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,fully_vaccinated,6,569,838942,0.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,partially_vaccinated,1,140,40310,2.48,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,not_vaccinated,12,604,368988,3.25,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,unknown,1946,62432,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,40 - 49,fully_vaccinated,12,686,889584,1.35,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,40 - 49,partially_vaccinated,0,102,30105,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,40 - 49,not_vaccinated,15,910,287216,5.22,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,40 - 49,unknown,1753,54336,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,50 - 59,fully_vaccinated,13,642,1015085,1.28,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,50 - 59,partially_vaccinated,1,144,27156,3.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,50 - 59,not_vaccinated,29,1356,263302,11.01,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,50 - 59,unknown,1394,43433,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,60 - 69,fully_vaccinated,15,522,808907,1.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
202143,60 - 69,partially_vaccinated,0,115,16114,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-10_07-50-19
